decimalLatitude,decimalLongitude,species,eventDate,dateIdentified,depth
20.2981,-87.0201,Aetobatus narinari,2014-02-27T08:54Z,2014-02-27T00:00:00,12.65
20.381,-87.0255,Enchelycore nigricans,2014-02-27T10:49Z,2014-02-27T00:00:00,6.1
20.2981,-87.0201,Stephanolepis hispidus,2014-02-27T08:54Z,2014-02-27T00:00:00,12.65
20.381,-87.0255,Chaetodon capistratus,2014-02-25T10:54Z,2014-02-25T00:00:00,9.0
20.381,-87.0255,Hypanus americanus,2014-02-25T10:54Z,2014-02-25T00:00:00,9.0
20.381,-87.0255,Halichoeres maculipinna,2014-02-25T10:54Z,2014-02-25T00:00:00,9.0
20.381,-87.0255,Hypanus sabinus,2014-02-25T10:54Z,2014-02-25T00:00:00,9.0
20.381,-87.0255,Thalassoma bifasciatum,2014-02-25T10:54Z,2014-02-25T00:00:00,9.0
20.381,-87.0255,Canthidermis maculata,2014-02-25T10:54Z,2014-02-25T00:00:00,9.0
20.381,-87.0255,Melichthys niger,2014-02-25T10:54Z,2014-02-25T00:00:00,9.0
20.381,-87.0255,Canthidermis sufflamen,2014-02-25T10:54Z,2014-02-25T00:00:00,9.0
20.381,-87.0255,Holacanthus ciliaris,2014-02-25T10:54Z,2014-02-25T00:00:00,9.0
20.381,-87.0255,Sphyraena barracuda,2014-02-25T10:54Z,2014-02-25T00:00:00,9.0
20.381,-87.0255,Scarus vetula,2014-02-25T10:54Z,2014-02-25T00:00:00,9.0
20.381,-87.0255,Pomacanthus paru,2014-02-25T10:54Z,2014-02-25T00:00:00,9.0
20.381,-87.0255,Chelonia mydas,2014-02-25T10:54Z,2014-02-25T00:00:00,9.0
20.3375,-87.0261,Chelonia mydas,2014-02-25T08:59Z,2014-02-25T00:00:00,13.5
20.3375,-87.0261,Caretta caretta,2014-02-25T08:59Z,2014-02-25T00:00:00,13.5
20.381,-87.0255,Caretta caretta,2014-02-25T10:54Z,2014-02-25T00:00:00,9.0
20.3375,-87.0261,Panulirus argus,2014-02-25T08:59Z,2014-02-25T00:00:00,13.5
20.4675,-86.9839,Sphoeroides yergeri,2014-02-24T18:21Z,2014-02-24T00:00:00,7.0
20.4675,-86.9839,Myrichthys ocellatus,2014-02-24T18:21Z,2014-02-24T00:00:00,7.0
20.4675,-86.9839,Panulirus argus,2014-02-24T18:21Z,2014-02-24T00:00:00,7.0
20.4675,-86.9839,Gymnothorax moringa,2014-02-24T18:21Z,2014-02-24T00:00:00,7.0
20.4675,-86.9839,Callinectes bocourti,2014-02-24T18:21Z,2014-02-24T00:00:00,7.0
20.4675,-86.9839,Hypanus americanus,2014-02-24T18:21Z,2014-02-24T00:00:00,7.0
20.4675,-86.9839,Hypanus sabinus,2014-02-24T18:21Z,2014-02-24T00:00:00,7.0
20.4675,-86.9839,Octopus briareus,2014-02-24T18:21Z,2014-02-24T00:00:00,7.0
20.3076,-87.0184,Canthidermis sufflamen,2014-02-24T10:37Z,2014-02-24T00:00:00,5.0
40.3494,17.3747,Palinurus elephas,2014-08-03T10:00Z,2014-08-03T00:00:00,13.5
20.4675,-86.9839,Octopus hubbsorum,2014-02-24T18:21Z,2014-02-24T00:00:00,7.0
20.4675,-86.9839,Acanthocarpus alexandri,2014-02-24T18:21Z,2014-02-24T00:00:00,7.0
20.3076,-87.0184,Opsanus pardus,2014-02-24T10:37Z,2014-02-24T00:00:00,5.0
20.3076,-87.0184,Lagocephalus lagocephalus,2014-02-24T10:37Z,2014-02-24T00:00:00,5.0
20.4675,-86.9839,Petrochirus diogenes,2014-02-24T18:21Z,2014-02-24T00:00:00,7.0
20.3076,-87.0184,Melichthys niger,2014-02-24T10:37Z,2014-02-24T00:00:00,5.0
20.3076,-87.0184,Acanthocarpus alexandri,2014-02-24T08:47Z,2014-02-24T00:00:00,14.0
20.3076,-87.0184,Hypanus americanus,2014-02-24T10:37Z,2014-02-24T00:00:00,5.0
20.3076,-87.0184,Canthidermis maculata,2014-02-24T10:37Z,2014-02-24T00:00:00,5.0
20.3076,-87.0184,Chromis atrilobata,2014-02-24T10:37Z,2014-02-24T00:00:00,5.0
62.4521,6.17624,Lophius piscatorius,2014-08-02T22:32Z,2014-08-02T00:00:00,18.54
20.3076,-87.0184,Remora remora,2014-02-24T08:47Z,2014-02-24T00:00:00,14.0
20.3076,-87.0184,Sphyraena barracuda,2014-02-24T10:37Z,2014-02-24T00:00:00,5.0
20.3076,-87.0184,Acanthostracion polygonius,2014-02-24T10:37Z,2014-02-24T00:00:00,5.0
20.4341,-87.0073,Melichthys niger,2014-02-23T15:16Z,2014-02-23T00:00:00,7.25
20.4341,-87.0073,Pomacanthus paru,2014-02-23T15:16Z,2014-02-23T00:00:00,7.25
20.3076,-87.0184,Lactophrys bicaudalis,2014-02-24T10:37Z,2014-02-24T00:00:00,5.0
20.3076,-87.0184,Chelonia mydas,2014-02-24T08:47Z,2014-02-24T00:00:00,14.0
20.4341,-87.0073,Lactophrys bicaudalis,2014-02-23T15:16Z,2014-02-23T00:00:00,7.25
20.4341,-87.0073,Canthidermis sufflamen,2014-02-23T15:16Z,2014-02-23T00:00:00,7.25
20.3076,-87.0184,Caretta caretta,2014-02-24T08:47Z,2014-02-24T00:00:00,14.0
20.4341,-87.0073,Holacanthus ciliaris,2014-02-23T15:16Z,2014-02-23T00:00:00,7.25
20.4341,-87.0073,Sphyraena barracuda,2014-02-23T15:16Z,2014-02-23T00:00:00,7.25
20.4341,-87.0073,Epinephelus itajara,2014-02-23T15:16Z,2014-02-23T00:00:00,7.25
62.4517,6.18278,Diaphorodoris luteocincta,2014-08-03T15:25Z,2014-08-03T00:00:00,16.215
20.4341,-87.0073,Caretta caretta,2014-02-23T15:16Z,2014-02-23T00:00:00,7.25
20.5156,-86.9587,Hypanus americanus,2014-02-23T14:00Z,2014-02-23T00:00:00,11.0
20.5156,-86.9587,Mycteroperca bonaci,2014-02-23T14:00Z,2014-02-23T00:00:00,11.0
20.4341,-87.0073,Stephanolepis hispidus,2014-02-23T15:16Z,2014-02-23T00:00:00,7.25
20.5156,-86.9587,Epinephelus itajara,2014-02-23T14:00Z,2014-02-23T00:00:00,11.0
37.8024,23.7866,Tripneustes ventricosus,2014-07-30T14:10Z,2014-07-30T00:00:00,5.0
37.8024,23.7866,Tripneustes ventricosus,2014-07-29T14:30Z,2014-07-29T00:00:00,4.0
20.4341,-87.0073,Hypanus americanus,2014-02-23T15:16Z,2014-02-23T00:00:00,7.25
37.8024,23.7866,Tripneustes ventricosus,2014-08-01T11:20Z,2014-08-01T00:00:00,7.5
27.1007,-82.4597,Chaetodipterus faber,2012-12-08T07:30Z,2012-12-08T00:00:00,3.5
25.2,55.3,Rhynchobatus djiddensis,2014-08-04T16:00Z,2014-08-04T00:00:00,4.8
20.5156,-86.9587,Caretta caretta,2014-02-23T14:00Z,2014-02-23T00:00:00,11.0
25.2,55.3,Sphyrna zygaena,2014-08-04T16:00Z,2014-08-04T00:00:00,4.8
25.2,55.3,Alestes baremoze,2014-08-04T16:00Z,2014-08-04T00:00:00,4.8
25.2,55.3,Acanthurus leucosternon,2014-08-04T16:00Z,2014-08-04T00:00:00,4.8
37.8024,23.7866,Tripneustes ventricosus,2014-07-29T12:30Z,2014-07-29T00:00:00,4.0
25.2,55.3,Carcharhinus melanopterus,2014-08-04T16:00Z,2014-08-04T00:00:00,4.8
25.2,55.3,Abudefduf conformis,2014-08-04T16:00Z,2014-08-04T00:00:00,4.8
25.2,55.3,Scarus psittacus,2014-08-04T16:00Z,2014-08-04T00:00:00,4.8
25.2,55.3,Rhina ancylostoma,2014-08-04T16:00Z,2014-08-04T00:00:00,4.8
25.2,55.3,Lutjanus monostigma,2014-08-04T16:00Z,2014-08-04T00:00:00,4.8
25.2,55.3,Pastinachus sephen,2014-08-04T16:00Z,2014-08-04T00:00:00,4.8
62.437,6.0538,Limacia clavigera,2014-08-04T11:51Z,2014-08-04T00:00:00,14.05
25.2,55.3,Rhinoptera bonasus,2014-08-04T16:00Z,2014-08-04T00:00:00,4.8
25.2,55.3,Chaetodon falcula,2014-08-04T16:00Z,2014-08-04T00:00:00,4.8
18.5024,-67.1725,Pomacanthus paru,2014-06-07T09:58Z,2014-06-07T00:00:00,5.03
62.4883,6.15566,Anarhichas denticulatus,2014-08-03T10:15Z,2014-08-03T00:00:00,22.94
62.437,6.0538,Lophius piscatorius,2014-08-04T11:51Z,2014-08-04T00:00:00,14.05
43.1842,6.84217,Chromis chromis,2012-08-20T14:30Z,2012-08-20T00:00:00,8.5
25.2,55.3,Acanthurus sohal,2014-08-04T16:00Z,2014-08-04T00:00:00,4.8
46.4919,-1.7916,Cynoponticus ferox,2014-07-15T14:30Z,2014-07-15T00:00:00,6.0
25.2,55.3,Myliobatis aquila,2014-08-04T16:00Z,2014-08-04T00:00:00,4.8
46.4919,-1.7916,Serranus sanctaehelenae,2014-07-15T14:30Z,2014-07-15T00:00:00,6.0
8.82333,97.7962,Mobula birostris,2012-04-25T07:44Z,2012-04-25T00:00:00,9.0
33.8364,-118.389,Chorilia longipes,2014-07-26T11:25Z,2014-07-26T00:00:00,12.0
43.1842,6.84217,Sphyraena barracuda,2012-08-20T14:30Z,2012-08-20T00:00:00,8.5
43.1842,6.84217,Muraena helena,2012-08-20T14:30Z,2012-08-20T00:00:00,8.5
19.3462,-81.3918,Eretmochelys imbricata,2014-08-01T03:30Z,2014-08-01T00:00:00,9.905
42.5847,8.72701,Epinephelus marginatus,2013-07-15T08:51Z,2013-07-15T00:00:00,10.0
19.3462,-81.3918,Anguilla rostrata,2014-08-01T03:30Z,2014-08-01T00:00:00,9.905
8.65786,97.6467,Amphiprion ocellaris,2012-04-24T11:07Z,2012-04-24T00:00:00,6.0
50.4016,-3.49691,Cliona celata,2014-08-03T10:59Z,2014-08-03T00:00:00,4.9
8.82333,97.7962,Mobula birostris,2012-04-25T10:39Z,2012-04-25T00:00:00,9.0
19.3462,-81.3918,Lutjanus campechanus,2014-08-01T03:30Z,2014-08-01T00:00:00,9.905
20.4859,-87.2278,Pterois antennata,2014-07-26T13:13Z,2014-07-26T00:00:00,9.75
25.3369,56.3823,Brevitrygon imbricata,2014-07-30T12:15Z,2014-07-30T00:00:00,11.25
40.3104,17.6873,Anguilla anguilla,2014-07-30T15:00Z,2014-07-30T00:00:00,4.0
59.9842,24.4049,Mytilus edulis,2014-07-15T18:05Z,2014-07-15T00:00:00,7.0
45.0303,14.16,Scorpaena notata,2014-07-28T16:00Z,2014-07-28T00:00:00,8.0
40.3104,17.6873,Oedalechilus labeo,2014-07-30T15:00Z,2014-07-30T00:00:00,4.0
59.9842,24.4049,Perca fluviatilis,2014-07-15T18:05Z,2014-07-15T00:00:00,7.0
20.4795,-87.2391,Acanthurus chirurgus,2014-07-26T10:44Z,2014-07-26T00:00:00,9.85
25.3369,56.3823,Hippocampus kuda,2014-07-30T09:52Z,2014-07-30T00:00:00,15.55
45.0318,14.1619,Hippocampus guttulatus,2014-07-29T15:45Z,2014-07-29T00:00:00,7.0
45.0303,14.16,Galathea strigosa,2014-07-28T16:00Z,2014-07-28T00:00:00,8.0
25.5124,56.3824,Chelonodon patoca,2014-07-05T12:00Z,2014-07-05T00:00:00,16.0
40.3494,17.3747,Muraena helena,2014-07-29T16:30Z,2014-07-29T00:00:00,5.0
20.4859,-87.2278,Panulirus argus,2014-07-26T13:13Z,2014-07-26T00:00:00,9.75
20.4795,-87.2391,Aetobatus narinari,2014-07-26T10:44Z,2014-07-26T00:00:00,9.85
19.6463,-156.018,Mobula alfredi,2014-07-23T17:36Z,2014-07-23T00:00:00,12.48
45.0303,14.16,Dentex dentex,2014-07-28T16:00Z,2014-07-28T00:00:00,8.0
20.4795,-87.2391,Gymnothorax funebris,2014-07-26T10:44Z,2014-07-26T00:00:00,9.85
25.5124,56.3824,Gymnothorax pictus,2014-07-05T12:00Z,2014-07-05T00:00:00,16.0
20.4795,-87.2391,Caretta caretta,2014-07-26T10:44Z,2014-07-26T00:00:00,9.85
56.3013,12.4702,Ctenolabrus rupestris,2014-07-27T11:12Z,2014-07-27T00:00:00,9.95
25.5124,56.3824,Chelonodon patoca,2014-07-05T10:15Z,2014-07-05T00:00:00,16.0
42.104,3.183,Palinurus elephas,2014-07-27T16:59Z,2014-07-27T00:00:00,10.05
25.5124,56.3824,Gymnothorax pictus,2014-07-05T10:15Z,2014-07-05T00:00:00,16.0
54.4341,10.1713,Mytilus edulis,2014-07-27T11:30Z,2014-07-27T00:00:00,5.5
56.3013,12.4702,Pagurus bernhardus,2014-07-27T11:12Z,2014-07-27T00:00:00,9.95
56.3013,12.4702,Entelurus aequoreus,2014-07-27T11:12Z,2014-07-27T00:00:00,9.95
56.3013,12.4702,Syngnathus acus,2014-07-27T11:12Z,2014-07-27T00:00:00,9.95
54.3898,10.1763,Cancer pagurus,2014-07-25T19:20Z,2014-07-25T00:00:00,6.0
56.3013,12.4702,Symphodus melops,2014-07-27T11:12Z,2014-07-27T00:00:00,9.95
54.4341,10.1713,Cyanea capillata,2014-07-27T11:30Z,2014-07-27T00:00:00,5.5
54.4341,10.1713,Astropecten irregularis,2014-07-27T11:30Z,2014-07-27T00:00:00,5.5
54.3898,10.1763,Anguilla anguilla,2014-07-25T19:20Z,2014-07-25T00:00:00,6.0
54.4341,10.1713,Aurelia aurita,2014-07-27T11:30Z,2014-07-27T00:00:00,5.5
54.3898,10.1763,Platichthys flesus,2014-07-25T19:20Z,2014-07-25T00:00:00,6.0
54.4341,10.1713,Pomatoschistus minutus,2014-07-27T11:30Z,2014-07-27T00:00:00,5.5
54.4341,10.1713,Aurelia aurita,2014-07-13T11:00Z,2014-07-13T00:00:00,5.8
54.3898,10.1763,Astropecten irregularis,2014-07-25T19:20Z,2014-07-25T00:00:00,6.0
54.4341,10.1713,Cancer pagurus,2014-07-13T11:00Z,2014-07-13T00:00:00,5.8
54.3898,10.1763,Mytilus edulis,2014-07-25T19:20Z,2014-07-25T00:00:00,6.0
-33.0861,151.639,Dicotylichthys punctulatus,2014-07-27T10:46Z,2014-07-27T00:00:00,7.77
54.4341,10.1713,Astropecten irregularis,2014-07-13T11:00Z,2014-07-13T00:00:00,5.8
54.4341,10.1713,Metridium senile,2014-07-13T11:00Z,2014-07-13T00:00:00,5.8
54.4341,10.1713,Mytilus edulis,2014-07-13T11:00Z,2014-07-13T00:00:00,5.8
-33.0861,151.639,Octopus tetricus,2014-07-27T10:46Z,2014-07-27T00:00:00,7.77
54.3898,10.1763,Astropecten irregularis,2014-07-10T19:36Z,2014-07-10T00:00:00,6.25
54.3898,10.1763,Anguilla anguilla,2014-07-10T19:36Z,2014-07-10T00:00:00,6.25
54.3898,10.1763,Mytilus edulis,2014-07-10T19:36Z,2014-07-10T00:00:00,6.25
35.2393,-114.576,Procambarus clarkii,2014-07-25T10:57Z,2014-07-25T00:00:00,8.535
-33.0861,151.639,Arothron hispidus,2014-07-27T10:46Z,2014-07-27T00:00:00,7.77
35.2393,-114.576,Lepomis macrochirus,2014-07-25T09:31Z,2014-07-25T00:00:00,10.21
-33.0861,151.639,Ceratosoma amoenum,2014-07-27T10:46Z,2014-07-27T00:00:00,7.77
-32.9296,151.791,Heterodontus portusjacksoni,2014-07-26T08:25Z,2014-07-26T00:00:00,4.355
35.2393,-114.576,Dreissena bugensis,2014-07-25T09:31Z,2014-07-25T00:00:00,10.21
35.2393,-114.576,Dreissena bugensis,2014-07-25T10:57Z,2014-07-25T00:00:00,8.535
35.2393,-114.576,Procambarus clarkii,2014-07-25T09:31Z,2014-07-25T00:00:00,10.21
56.0262,12.6043,Trachinus draco,2014-07-26T09:59Z,2014-07-26T00:00:00,6.22
55.9267,12.7239,Gadus macrocephalus,2014-07-22T19:38Z,2014-07-22T00:00:00,19.355
-32.9296,151.791,Aetomylaeus asperrimus,2014-07-26T08:25Z,2014-07-26T00:00:00,4.355
35.2393,-114.576,Lepomis macrochirus,2014-07-25T10:57Z,2014-07-25T00:00:00,8.535
11.3358,124.116,Stenopus hispidus,2013-09-27T08:00Z,2013-09-27T00:00:00,10.0
36.1489,29.6175,Chelonia mydas,2012-05-01T11:00Z,2012-05-01T00:00:00,13.0
55.5169,9.6994,Pleuronectes platessa,2014-07-25T17:50Z,2014-07-25T00:00:00,9.445
-32.9296,151.791,Orectolobus maculatus,2014-07-26T08:25Z,2014-07-26T00:00:00,4.355
5.92879,-77.3488,Hypanus longus,2010-11-15T07:52Z,2010-11-15T00:00:00,12.8
7.59967,98.3751,Forcipiger flavissimus,2011-12-05T12:00Z,2011-12-05T00:00:00,9.55
2.97091,-78.179,Triaenodon obesus,2010-10-10T09:46Z,2010-10-10T00:00:00,15.24
5.92879,-77.3488,Sphyraena guachancho,2010-11-15T07:52Z,2010-11-15T00:00:00,12.8
36.0092,29.628,Epinephelus aeneus,2012-04-30T11:00Z,2012-04-30T00:00:00,16.45
7.60832,98.3784,Abalistes filamentosus,2011-12-05T01:15Z,2011-12-05T00:00:00,10.15
7.59967,98.3751,Neotrygon kuhlii,2011-12-05T12:00Z,2011-12-05T00:00:00,9.55
36.0092,29.628,Fistularia corneta,2012-04-30T11:00Z,2012-04-30T00:00:00,16.45
7.59967,98.3751,Gymnothorax pictus,2011-12-05T12:00Z,2011-12-05T00:00:00,9.55
7.59967,98.3751,Sphyraena putnamae,2011-12-05T12:00Z,2011-12-05T00:00:00,9.55
7.59967,98.3751,Pterois volitans,2011-12-05T12:00Z,2011-12-05T00:00:00,9.55
7.60832,98.3784,Alpheus edwardsii,2011-12-05T01:15Z,2011-12-05T00:00:00,10.15
37.6699,23.9437,Epinephelus costae,2014-07-19T13:32Z,2014-07-19T00:00:00,14.63
37.6699,23.9437,Diplodus annularis,2014-07-19T13:32Z,2014-07-19T00:00:00,14.63
35.9031,14.5157,Anemonia viridis,2013-08-12T11:05Z,2013-08-12T00:00:00,7.1
37.6699,23.9437,Epinephelus marginatus,2014-07-19T13:32Z,2014-07-19T00:00:00,14.63
37.6699,23.9437,Marthasterias glacialis,2014-07-19T13:32Z,2014-07-19T00:00:00,14.63
35.9031,14.5157,Pleuronectes platessa,2013-08-12T11:05Z,2013-08-12T00:00:00,7.1
37.6699,23.9437,Diplodus sargus,2014-07-19T13:32Z,2014-07-19T00:00:00,14.63
55.5272,9.74013,Pleuronectes platessa,2014-07-19T09:40Z,2014-07-19T00:00:00,11.85
37.6699,23.9437,Aplysina aerophoba,2014-07-19T13:32Z,2014-07-19T00:00:00,14.63
35.9031,14.5157,Muraena helena,2013-08-12T11:05Z,2013-08-12T00:00:00,7.1
34.8939,33.6607,Sparisoma cretense,2014-04-16T13:26Z,2014-04-16T00:00:00,11.75
27.9153,34.3358,Epinephelus tauvina,2012-08-22T14:42Z,2012-08-22T00:00:00,5.0
19.3563,-81.105,Amphelikturus dendriticus,2014-07-02T01:50Z,2014-07-02T00:00:00,11.47
33.904,35.4827,Trachinotus ovatus,2014-06-21T10:30Z,2014-06-21T00:00:00,20.0
37.6699,23.9437,Sarpa salpa,2014-07-19T13:32Z,2014-07-19T00:00:00,14.63
16.355,-86.5015,Rypticus saponaceus,2013-07-03T08:55Z,2013-07-03T00:00:00,12.65
37.6699,23.9437,Agelas oroides,2014-07-19T13:32Z,2014-07-19T00:00:00,14.63
27.9149,34.3524,Pterois radiata,2014-05-31T20:09Z,2014-05-31T00:00:00,6.5
27.9154,34.3588,Dendrochirus brachypterus,2012-08-25T09:52Z,2012-08-25T00:00:00,7.75
27.9154,34.3588,Thalassoma lutescens,2012-08-25T09:46Z,2012-08-25T00:00:00,7.15
35.9886,14.3281,Sarpa salpa,2013-08-13T10:59Z,2013-08-13T00:00:00,5.35
35.8194,14.4514,Homarus gammarus,2013-08-11T10:55Z,2013-08-11T00:00:00,11.85
27.9153,34.3358,Carangoides fulvoguttatus,2012-08-22T09:35Z,2012-08-22T00:00:00,5.75
28.3754,-81.551,Caretta caretta,2013-08-31T18:55Z,2013-08-31T00:00:00,3.81
26.733,-80.0124,Gymnothorax miliaris,2014-07-12T10:59Z,2014-07-12T00:00:00,12.04
19.3563,-81.105,Coryphoblennius galerita,2014-07-02T01:50Z,2014-07-02T00:00:00,11.47
19.3549,-81.162,Lima lima,2014-07-04T08:49Z,2014-07-04T00:00:00,15.165
4.24892,118.632,Aulostomus chinensis,2014-07-21T14:59Z,2014-07-21T00:00:00,9.5
19.2885,-81.1177,Aluterus scriptus,2014-06-29T08:36Z,2014-06-29T00:00:00,16.63
37.6699,23.9437,Pagrus pagrus,2014-07-19T13:32Z,2014-07-19T00:00:00,14.63
16.355,-86.5015,Chaceon affinis,2013-07-03T08:55Z,2013-07-03T00:00:00,12.65
33.904,35.4827,Gymnura micrura,2014-06-21T10:30Z,2014-06-21T00:00:00,20.0
24.455,-81.8583,Stephanocoenia intersepta,2014-07-09T16:20Z,2014-07-09T00:00:00,5.33
43.3582,-80.0221,Micropterus dolomieu,2014-05-10T10:54Z,2014-05-10T00:00:00,3.2
27.9154,34.3588,Eretmochelys imbricata,2012-08-25T09:46Z,2012-08-25T00:00:00,7.15
27.9154,34.3588,Chelonia mydas,2012-08-25T09:52Z,2012-08-25T00:00:00,7.75
9.94472,99.9908,Heniochus acuminatus,2014-07-06T01:32Z,2014-07-06T00:00:00,12.0
27.9149,34.3524,Scorpaenopsis cirrosa,2014-05-31T20:09Z,2014-05-31T00:00:00,6.5
28.3754,-81.551,Chelonia mydas,2013-08-31T18:55Z,2013-08-31T00:00:00,3.81
27.9647,34.4161,Chelonia mydas,2012-08-25T14:54Z,2012-08-25T00:00:00,8.4
27.9153,34.3358,Carangoides bajad,2012-08-22T09:35Z,2012-08-22T00:00:00,5.75
35.9886,14.3281,Salaria pavo,2013-08-13T10:59Z,2013-08-13T00:00:00,5.35
19.3563,-81.105,Dendronotus frondosus,2014-07-02T01:50Z,2014-07-02T00:00:00,11.47
26.733,-80.0124,Pomacanthus arcuatus,2014-07-12T10:59Z,2014-07-12T00:00:00,12.04
24.27,-81.44,Physalia physalis,2014-03-17T12:11Z,2014-03-17T00:00:00,14.315
27.74,34.2458,Dendrochirus brachypterus,2012-08-24T10:00Z,2012-08-24T00:00:00,9.0
12.1045,-68.9451,Scorpaenopsis macrochir,2014-07-03T09:10Z,2014-07-03T00:00:00,15.24
19.3549,-81.162,Pseudobalistes naufragium,2014-07-04T08:49Z,2014-07-04T00:00:00,15.165
4.24892,118.632,Aulostomus chinensis,2014-07-21T09:29Z,2014-07-21T00:00:00,6.0
16.355,-86.5015,Hermodice carunculata,2013-07-03T08:55Z,2013-07-03T00:00:00,12.65
37.6699,23.9437,Diplodus vulgaris,2014-07-19T13:32Z,2014-07-19T00:00:00,14.63
33.904,35.4827,Dasyatis pastinaca,2014-06-21T10:30Z,2014-06-21T00:00:00,20.0
24.455,-81.8583,Mycteroperca microlepis,2014-07-09T16:20Z,2014-07-09T00:00:00,5.33
51.0215,4.50623,Perca fluviatilis,2014-07-02T10:00Z,2014-07-02T00:00:00,4.5
9.94472,99.9908,Platax teira,2014-07-06T01:32Z,2014-07-06T00:00:00,12.0
27.7217,34.25,Lutjanus fulviflamma,2012-08-24T11:35Z,2012-08-24T00:00:00,7.2
27.9154,34.3588,Pterois volitans,2012-08-25T09:46Z,2012-08-25T00:00:00,7.15
28.3754,-81.551,Taeniurops meyeni,2013-08-31T18:55Z,2013-08-31T00:00:00,3.81
27.9149,34.3524,Pterois volitans,2014-05-31T20:09Z,2014-05-31T00:00:00,6.5
35.9886,14.3281,Serranus scriba,2013-08-13T10:59Z,2013-08-13T00:00:00,5.35
-21.019,55.2298,Nemateleotris magnifica,2014-07-12T09:20Z,2014-07-12T00:00:00,10.01
27.9153,34.3358,Mycteroperca bonaci,2012-08-22T09:35Z,2012-08-22T00:00:00,5.75
27.74,34.2458,Thalassoma lutescens,2012-08-24T10:00Z,2012-08-24T00:00:00,9.0
24.27,-81.44,Ocyurus chrysurus,2014-03-17T12:11Z,2014-03-17T00:00:00,14.315
27.9647,34.4161,Opisthoteuthis californiana,2012-08-25T14:54Z,2012-08-25T00:00:00,8.4
19.2913,-81.146,Palinurus elephas,2014-07-01T10:11Z,2014-07-01T00:00:00,8.475
26.733,-80.0124,Holocentrus adscensionis,2014-07-12T10:59Z,2014-07-12T00:00:00,12.04
12.1045,-68.9451,Taenianotus triacanthus,2014-07-03T09:10Z,2014-07-03T00:00:00,15.24
4.11187,118.634,Triaenodon obesus,2014-07-22T09:45Z,2014-07-22T00:00:00,10.0
16.3833,-86.4,Palinurus elephas,2013-07-02T10:50Z,2013-07-02T00:00:00,9.145
37.6699,23.9437,Lithognathus mormyrus,2014-07-19T13:32Z,2014-07-19T00:00:00,14.63
19.3549,-81.162,Odontodactylus cultrifer,2014-07-04T08:49Z,2014-07-04T00:00:00,15.165
33.904,35.4827,Chelonia mydas,2014-06-21T10:30Z,2014-06-21T00:00:00,20.0
-33.7988,151.281,Chelonia mydas,2013-03-21T02:24Z,2013-03-21T00:00:00,1.5
9.94472,99.9908,Cephalopholis polleni,2014-07-06T11:24Z,2014-07-06T00:00:00,11.0
24.455,-81.8583,Millepora alcicornis,2014-07-09T16:20Z,2014-07-09T00:00:00,5.33
28.3754,-81.551,Rhinoptera bonasus,2013-08-31T18:55Z,2013-08-31T00:00:00,3.81
27.7921,34.2625,Pomacanthus imperator,2012-08-24T15:00Z,2012-08-24T00:00:00,7.25
38.4064,-9.22065,Holothuria forskali,2014-03-15T10:30Z,2014-03-15T00:00:00,11.5
27.74,34.2458,Arothron diadematus,2012-08-24T10:00Z,2012-08-24T00:00:00,9.0
41.9193,3.22122,Epinephelus marginatus,2012-07-20T00:35Z,2012-07-20T00:00:00,15.0
27.9149,34.3524,Gymnothorax buroensis,2014-05-31T20:09Z,2014-05-31T00:00:00,6.5
27.9153,34.3358,Parachela oxygastroides,2012-08-22T09:35Z,2012-08-22T00:00:00,5.75
-21.019,55.2298,Epinephelus merra,2014-07-12T09:20Z,2014-07-12T00:00:00,10.01
27.9647,34.4161,Ostracion cubicus,2012-08-25T14:54Z,2012-08-25T00:00:00,8.4
19.2913,-81.146,Chaceon affinis,2014-07-01T10:11Z,2014-07-01T00:00:00,8.475
24.27,-81.44,Epinephelus stictus,2014-03-17T12:11Z,2014-03-17T00:00:00,14.315
12.1045,-68.9451,Pomacentrus bankanensis,2014-07-03T09:10Z,2014-07-03T00:00:00,15.24
27.9159,34.3578,Chaetodon fasciatus,2012-08-23T10:30Z,2012-08-23T00:00:00,7.75
35.9886,14.3281,Coris julis,2013-08-13T10:59Z,2013-08-13T00:00:00,5.35
16.3833,-86.4,Hippocampus kuda,2013-06-30T10:50Z,2013-06-30T00:00:00,9.145
12.1045,-68.9451,Pterois volitans,2014-07-03T09:10Z,2014-07-03T00:00:00,15.24
41.72,2.94039,Hippocampus kuda,2014-06-09T11:40Z,2014-06-09T00:00:00,10.21
53.2759,-6.0751,Homarus gammarus,2014-07-16T19:28Z,2014-07-16T00:00:00,11.125
33.904,35.4827,Fistularia commersonii,2014-06-21T10:30Z,2014-06-21T00:00:00,20.0
16.3833,-86.4,Bathytoshia brevicaudata,2013-07-02T10:50Z,2013-07-02T00:00:00,9.145
24.455,-81.8583,Scarus guacamaia,2014-07-09T16:20Z,2014-07-09T00:00:00,5.33
9.94472,99.9908,Gnathanodon speciosus,2014-07-06T11:24Z,2014-07-06T00:00:00,11.0
-33.7988,151.281,Carcharias taurus,2013-03-21T02:24Z,2013-03-21T00:00:00,1.5
28.4991,34.5197,Eretmochelys imbricata,2014-07-08T19:30Z,2014-07-08T00:00:00,15.0
28.3754,-81.551,Myliobatis goodei,2013-08-31T18:55Z,2013-08-31T00:00:00,3.81
27.7921,34.2625,Acanthurus nigrofuscus,2012-08-24T15:00Z,2012-08-24T00:00:00,7.25
